,speaker_id,tested_uttr,sim_score,sim_type
0,19,19-198-0029.wav,1.0,clean
1,19,19-198-0029.wav,0.9678532183170319,perturbed
2,19,19-198-0007.wav,1.0,clean
3,19,19-198-0007.wav,0.9654048085212708,perturbed
4,19,19-198-0029.wav,0.9999999403953552,clean
5,19,19-198-0029.wav,0.9507242739200592,perturbed
6,19,19-198-0029.wav,0.9999999403953552,clean
7,19,19-198-0029.wav,0.9274530410766602,perturbed
8,19,19-198-0029.wav,1.0,clean
9,19,19-198-0029.wav,0.9697116017341614,perturbed
